Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor
BIOS,994,089,8052,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"PREISSER Jr,JOHN S"
BIOS,994,090,8054,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"TRUONG,KINH N"
BIOS,994,091,8820,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOS,994,093,8041,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"CAI,JIANWEN"
BIOS,994,094,8057,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"QAQISH,BAHJAT F"
BIOS,994,095,8042,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
BIOS,994,098,10012,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,135,002,10655,ECUIPP LAB ENVIRON RSRCH,3,TuTh,11:00 - 12:15,McGavran-Greenberg R(Building,2308,"Northcross,Amanda L."
ENVR,230,001,11599,ENVIRON HLTH ISSUES,3,TuTh,14:00 - 15:15,McGavran-Greenberg R(Building,2301,"Northcross,Amanda L."
ENVR,240,001,8995,UGRD RESEARCH PRGM TRAINING,1,TuTh,11:00 - 12:15,McGavran-Greenberg R(Building,2304,"FRY,REBECCA C"
ENVR,275,001,8866,GLBL CLIMATE CHANGE INTERDISC,1,Tu,15:30 - 16:45,Michael Hooker ReseRaBuilding,0001,"WEST,JAMES JASON"
ENVR,295,007,15981,UG RSRCH,3,TBA,TBA,TBA RBuilding,TBA,"FRY,REBECCA C"
ENVR,295,011,13725,UG RSRCH,3,TBA,TBA,TBA RBuilding,TBA,"Cronk,Ryan D"
ENVR,295,134,10841,UG RSRCH,3,TBA,TBA,TBA RBuilding,TBA,"Northcross,Amanda L."
ENVR,295,135,13726,UG RSRCH,3,TBA,TBA,TBA RBuilding,TBA,"Staley III,John A."
ENVR,295,136,12981,UG RSRCH,3,TBA,TBA,TBA RBuilding,TBA,"FISHER,MICHAEL"
ENVR,295,137,11670,UG RSRCH,3,TBA,TBA,TBA RBuilding,TBA,"Brown,Joseph Mark"
ENVR,335,002,10296,ECUIPP LAB ADVNCD ENVRN RSRCH,3,TuTh,11:00 - 12:15,McGavran-Greenberg R(Building,2308,"Northcross,Amanda L."
ENVR,400,001,8360,SEMINAR SERIES,0,W,12:20 - 13:10,McGavran-Greenberg R(Building,1301,"FRY,REBECCA C"
ENVR,403,001,8402,ENVR CHEM PROCESSES,3,TuTh,11:00 - 12:15,McGavran-Greenberg R(Building,2301,"SURRATT,JASON D."
ENVR,417,001,8363,OCEANOGRAPHY,3,TuTh,08:00 - 09:15,Murray Hall RBuilding,G201,"TESKE,ANDREAS P"
ENVR,421,001,10299,ENVR HLTH MICRO,3,TuTh,15:30 - 16:45,McGavran-Greenberg R(Building,1305,"Brown,Joseph Mark"
ENVR,425,001,11603,INTRODUCTION TO HEALTH PHYSICS,3,Th,14:00 - 16:30,Rosenau (Public HeaRlBuilding,0101,"SIT,ROGER C"
ENVR,500,001,13659,"ENVR PROC, EXP, RISK ASSESSMNT",3,TuTh,12:30 - 13:45,McGavran-Greenberg R(Building,2301,"Rager,Julia Elizabeth"
ENVR,505,001,8419,CHEM OCEANOG,4,TuTh,15:30 - 16:45,Dey Hall RBuilding,0210,"ALPERIN,MARC J"
ENVR,505,601,14654,CHEM OCEANOG Recitation 4 A (In Person On Campus Learners),4,Th,17:00 - 18:15,Murray Hall RBuilding,G201,"ALPERIN,MARC J"
ENVR,580,001,8864,PLCY DESIGN ENV CLIMATE HEALTH,3,TuTh,09:30 - 10:45,Michael Hooker ReseRaBuilding,0003,"WHITTINGTON,DALE"
ENVR,593,006,8408,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"VIZUETE,WILLIAM"
ENVR,593,007,8431,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"FRY,REBECCA C"
ENVR,593,011,8409,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"Cronk,Ryan D"
ENVR,593,015,8426,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"Gibson,Jacqueline Anne"
ENVR,593,016,8424,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"WEST,JAMES JASON"
ENVR,593,026,8988,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"Stewart,Jill R."
ENVR,593,030,11671,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"SURRATT,JASON D."
ENVR,593,038,8400,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,593,051,8703,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"Woods,Courtney Georgette"
ENVR,593,095,8434,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"NYLANDER-FRENCH,LEENA A"
ENVR,593,096,8450,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"WEINBERG,HOWARD"
ENVR,593,108,13731,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"Weigand,Timothy Martin"
ENVR,593,134,12933,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"Northcross,Amanda L."
ENVR,593,135,13732,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,"Staley III,John A."
ENVR,593,999,9951,UG PRACTICUM IN EHS,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,601,001,8432,EPID FOR ENVIRON SCIENTISTS,3,TuTh,11:00 - 12:15,Michael Hooker ReseRaBuilding,0003,"YEATTS,KARIN B"
ENVR,635,001,10300,ENERGY MODELING,3,TuTh,12:30 - 13:45,Stone Center RBuilding,0210,"KITTNER,NOAH R"
ENVR,650,001,8401,CHEM CARCINOGENESIS,2,TuTh,09:30 - 10:45,McGavran-Greenberg R(Building,1302,"GOLD,AVRAM"
ENVR,662,001,8364,SCIENTIF COMPUTATION II,3,TuTh,12:30 - 13:45,Phillips RBuilding,0224,"Kovalsky,Shahar Ziv"
ENVR,669,001,8403,APPL MATH METHODS II,3,TuTh,09:30 - 10:45,Phillips RBuilding,0224,"Saenz Hervias,Pedro Javier"
ENVR,685,001,8994,WATER POLICY IN LDC,3,F,09:05 - 11:45,Murphey RBuilding,0105,"WHITTINGTON,DALE"
ENVR,695,006,8845,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"VIZUETE,WILLIAM"
ENVR,695,007,8420,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"FRY,REBECCA C"
ENVR,695,010,8833,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"CORONELL NIETO,ORLANDO"
ENVR,695,011,13733,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Cronk,Ryan D"
ENVR,695,012,8422,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,695,015,8455,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Gibson,Jacqueline Anne"
ENVR,695,016,8938,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"WEST,JAMES JASON"
ENVR,695,026,8417,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Stewart,Jill R."
ENVR,695,030,8418,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"SURRATT,JASON D."
ENVR,695,032,11683,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Turpin,Barbara Jo"
ENVR,695,037,11684,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"LU,KUN"
ENVR,695,038,8365,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,695,043,11685,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"GOLD,AVRAM"
ENVR,695,051,11686,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Woods,Courtney Georgette"
ENVR,695,059,11687,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"MILLER,CASS T"
ENVR,695,095,8991,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"NYLANDER-FRENCH,LEENA A"
ENVR,695,096,9014,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"WEINBERG,HOWARD"
ENVR,695,098,12807,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"CHARACKLIS,GREGORY W"
ENVR,695,100,8926,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Serre,Marc L."
ENVR,695,128,8929,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,695,129,8941,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,695,130,8992,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Rager,Julia Elizabeth"
ENVR,695,131,9032,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"KITTNER,NOAH R"
ENVR,695,134,9336,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Northcross,Amanda L."
ENVR,695,135,13734,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Staley III,John A."
ENVR,695,136,9996,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"FISHER,MICHAEL"
ENVR,695,137,10039,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,"Brown,Joseph Mark"
ENVR,695,999,9950,UNDERGRAD RESEARCH,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,698,001,8412,SENIOR CAPSTONE COURSE,3,MW,15:35 - 17:35,Rosenau (Public HeaRlBuilding,0230,"Manga,Musa"
ENVR,703,001,9285,PROPOSAL WRITING FOR ENVIRON,3,TuTh,08:00 - 09:15,McGavran-Greenberg R(Building,1302,"MILLER,CASS T"
ENVR,704,001,11610,CRITICAL ANALYSIS OF ENVIRON,1,M,14:30 - 15:45,Rosenau (Public HeaRlBuilding,0123,"Turpin,Barbara Jo"
ENVR,707,001,8362,ADVANCED TOXICOLOGY,3,TuTh,12:30 - 13:45,McGavran-Greenberg R(Building,1304,"LU,KUN"
ENVR,722,001,8361,TOXC SEMNR III,1,M,15:35 - 16:35,McGavran-Greenberg R(Building,1301,"JASPERS,ILONA"
ENVR,756,001,13682,PHYS/CHEM TREATMENT,3,TuTh,14:00 - 15:15,McGavran-Greenberg R(Building,2302,"CORONELL NIETO,ORLANDO"
ENVR,762,001,9286,"NUMERICAL ODE/PDE, II",3,TuTh,11:00 - 12:15,Phillips RBuilding,0224,"Moosmueller,Caroline"
ENVR,764,001,8411,MATHEMATICAL MODELING II,3,MWF,13:25 - 14:15,Phillips RBuilding,0224,"Gregg,Karin Leiderman"
ENVR,765,001,11611,SPACE TIME EXPOSURE MAPPING,3,TuTh,09:30 - 10:45,McGavran-Greenberg R(Building,2304,"Serre,Marc L."
ENVR,770,001,13683,BIOLOG MONITORING,3,MW,10:10 - 11:25,McGavran-Greenberg R(Building,2303,"NYLANDER-FRENCH,LEENA A"
ENVR,775,001,8865,GLOBAL CLIMATE CHANGE INTERDIS,1,Tu,15:30 - 16:45,Michael Hooker ReseRaBuilding,0001,"WEST,JAMES JASON"
ENVR,777,001,8799,AIR SEMINAR,1,M,12:20 - 13:10,Rosenau (Public HeaRlBuilding,0230,"WEST,JAMES JASON"
ENVR,784,001,8985,RESEARCH AND ENVIRONMETAL JUS,2,W,13:25 - 15:15,McGavran-Greenberg R(Building,2308,"Woods,Courtney Georgette"
ENVR,787,001,8449,APPLIED ENVIRONMENTAL FINANCE,3,MW,15:30 - 16:45,Knapp Bldg RBuilding,1300,"Thompson,Austin Howell"
ENVR,788,001,10302,ENV FINANCIAL RISK,3,MW,10:10 - 11:25,McGavran-Greenberg R(Building,2305,"CHARACKLIS,GREGORY W"
ENVR,890,890,9864,SPECIAL TOPICS/ESE,1,TBA,TBA,TBA RBuilding,TBA,"Woods,Courtney Georgette"
ENVR,890,895,9923,SPECIAL TOPICS/ESE,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,981,005,11692,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Manga,Musa"
ENVR,981,007,8920,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"FRY,REBECCA C"
ENVR,981,011,13735,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Cronk,Ryan D"
ENVR,981,015,8439,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Gibson,Jacqueline Anne"
ENVR,981,016,11693,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"WEST,JAMES JASON"
ENVR,981,026,9027,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Stewart,Jill R."
ENVR,981,030,11694,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"SURRATT,JASON D."
ENVR,981,032,11695,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Turpin,Barbara Jo"
ENVR,981,037,9010,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"LU,KUN"
ENVR,981,038,8410,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,Class Enrl Cap:5 Class Enrl Tot:0 Class Wait Cap:999 Class Wait Tot:0 Class Min Enrl:0
ENVR,981,043,11696,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"GOLD,AVRAM"
ENVR,981,051,8894,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Woods,Courtney Georgette"
ENVR,981,070,11007,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"WHITTINGTON,DALE"
ENVR,981,095,8690,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"NYLANDER-FRENCH,LEENA A"
ENVR,981,096,11697,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"WEINBERG,HOWARD"
ENVR,981,100,9006,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Serre,Marc L."
ENVR,981,130,11698,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Rager,Julia Elizabeth"
ENVR,981,133,10838,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Salzberg,Aaron"
ENVR,981,134,10793,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Northcross,Amanda L."
ENVR,981,135,13736,ENVR PRACTICUM,1,TBA,TBA,TBA RBuilding,TBA,"Staley III,John A."
ENVR,989,001,8863,ENV CRISIS MANAGEMENT,3,M,14:30 - 17:00,Michael Hooker ReseRaBuilding,0001,"Salzberg,Aaron"
ENVR,991,005,12853,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Manga,Musa"
ENVR,991,006,8381,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"VIZUETE,WILLIAM"
ENVR,991,007,8370,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"FRY,REBECCA C"
ENVR,991,010,8369,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"CORONELL NIETO,ORLANDO"
ENVR,991,011,13749,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Cronk,Ryan D"
ENVR,991,012,8367,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,991,015,8371,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Gibson,Jacqueline Anne"
ENVR,991,016,8383,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"WEST,JAMES JASON"
ENVR,991,018,8451,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,991,026,8379,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Stewart,Jill R."
ENVR,991,030,8380,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"SURRATT,JASON D."
ENVR,991,032,8452,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Turpin,Barbara Jo"
ENVR,991,033,8376,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Piehler,Michael Forbes"
ENVR,991,037,8681,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"LU,KUN"
ENVR,991,038,8378,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,991,039,8444,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,991,043,8441,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"GOLD,AVRAM"
ENVR,991,051,8930,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Woods,Courtney Georgette"
ENVR,991,059,8372,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"MILLER,CASS T"
ENVR,991,065,8375,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"PAERL,HANS W"
ENVR,991,067,8664,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Samet,James"
ENVR,991,070,8425,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"WHITTINGTON,DALE"
ENVR,991,095,8374,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"NYLANDER-FRENCH,LEENA A"
ENVR,991,096,8382,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"WEINBERG,HOWARD"
ENVR,991,098,8368,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"CHARACKLIS,GREGORY W"
ENVR,991,099,8404,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"JASPERS,ILONA"
ENVR,991,100,8377,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Serre,Marc L."
ENVR,991,110,8373,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"NOBLE,RACHEL T"
ENVR,991,124,9975,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Morrison,Glenn Charles"
ENVR,991,125,9783,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,991,130,9846,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Rager,Julia Elizabeth"
ENVR,991,131,9847,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"KITTNER,NOAH R"
ENVR,991,133,9849,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Salzberg,Aaron"
ENVR,991,134,10794,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Northcross,Amanda L."
ENVR,991,135,9915,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Staley III,John A."
ENVR,991,136,9734,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"FISHER,MICHAEL"
ENVR,991,137,9921,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,"Brown,Joseph Mark"
ENVR,991,999,9751,RESEARCH IN ESE,1,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,992,001,8891,MASTER'S TECH REPORT,3,M,14:30 - 17:00,Michael Hooker ReseRaBuilding,0001,"VIZUETE,WILLIAM"
ENVR,992,002,8964,MASTER'S TECH REPORT,3,M,14:30 - 17:00,Michael Hooker ReseRaBuilding,0001,"VIZUETE,WILLIAM"
ENVR,992,003,8965,MASTER'S TECH REPORT,3,M,14:30 - 17:00,Michael Hooker ReseRaBuilding,0001,"VIZUETE,WILLIAM"
ENVR,992,005,12854,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Manga,Musa"
ENVR,992,006,11702,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"VIZUETE,WILLIAM"
ENVR,992,007,8931,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"FRY,REBECCA C"
ENVR,992,010,11703,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"CORONELL NIETO,ORLANDO"
ENVR,992,011,13788,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Cronk,Ryan D"
ENVR,992,012,8388,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,992,015,8389,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Gibson,Jacqueline Anne"
ENVR,992,016,9028,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"WEST,JAMES JASON"
ENVR,992,018,8443,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,992,026,9026,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Stewart,Jill R."
ENVR,992,030,11704,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"SURRATT,JASON D."
ENVR,992,032,11705,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Turpin,Barbara Jo"
ENVR,992,033,11706,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Piehler,Michael Forbes"
ENVR,992,037,9989,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"LU,KUN"
ENVR,992,038,8390,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,992,051,10740,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Woods,Courtney Georgette"
ENVR,992,059,11707,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"MILLER,CASS T"
ENVR,992,065,11708,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"PAERL,HANS W"
ENVR,992,070,9007,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"WHITTINGTON,DALE"
ENVR,992,095,8437,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"NYLANDER-FRENCH,LEENA A"
ENVR,992,096,8429,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"WEINBERG,HOWARD"
ENVR,992,098,8932,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"CHARACKLIS,GREGORY W"
ENVR,992,100,8427,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Serre,Marc L."
ENVR,992,110,11709,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"NOBLE,RACHEL T"
ENVR,992,124,10664,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Morrison,Glenn Charles"
ENVR,992,130,12697,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Rager,Julia Elizabeth"
ENVR,992,131,13038,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"KITTNER,NOAH R"
ENVR,992,133,10666,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Salzberg,Aaron"
ENVR,992,134,10676,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Northcross,Amanda L."
ENVR,992,135,9918,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Staley III,John A."
ENVR,992,136,10902,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"FISHER,MICHAEL"
ENVR,992,137,10812,MASTER'S TECH REPORT,3,TBA,TBA,TBA RBuilding,TBA,"Brown,Joseph Mark"
ENVR,993,005,12856,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Manga,Musa"
ENVR,993,006,8386,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"VIZUETE,WILLIAM"
ENVR,993,007,8445,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"FRY,REBECCA C"
ENVR,993,010,11710,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"CORONELL NIETO,ORLANDO"
ENVR,993,011,13790,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Cronk,Ryan D"
ENVR,993,012,8438,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,993,015,8405,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Gibson,Jacqueline Anne"
ENVR,993,016,8442,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"WEST,JAMES JASON"
ENVR,993,026,8385,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Stewart,Jill R."
ENVR,993,030,8423,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"SURRATT,JASON D."
ENVR,993,032,8453,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Turpin,Barbara Jo"
ENVR,993,033,11711,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Piehler,Michael Forbes"
ENVR,993,037,13791,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"LU,KUN"
ENVR,993,038,8846,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,993,039,8688,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,993,043,11712,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"GOLD,AVRAM"
ENVR,993,051,9022,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Woods,Courtney Georgette"
ENVR,993,059,8447,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"MILLER,CASS T"
ENVR,993,065,11713,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"PAERL,HANS W"
ENVR,993,067,11714,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Samet,James"
ENVR,993,070,8440,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"WHITTINGTON,DALE"
ENVR,993,095,11715,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"NYLANDER-FRENCH,LEENA A"
ENVR,993,096,8387,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"WEINBERG,HOWARD"
ENVR,993,098,8430,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"CHARACKLIS,GREGORY W"
ENVR,993,099,11716,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"JASPERS,ILONA"
ENVR,993,100,8384,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Serre,Marc L."
ENVR,993,110,8665,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"NOBLE,RACHEL T"
