Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor,Missing Attributes
ENVR,993,16,1233,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"WEST,JAMES JASON",FALSE
ENVR,993,26,1234,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Stewart,Jill R.",FALSE
ENVR,993,30,1297,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SURRATT,JASON D.",FALSE
ENVR,993,32,1629,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Turpin,Barbara Jo",FALSE
ENVR,993,33,1659,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Piehler,Michael Forbes",FALSE
ENVR,993,37,1660,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"LU,KUN",FALSE
ENVR,993,43,1661,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"GOLD,AVRAM",FALSE
ENVR,993,51,1669,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Woods,Courtney Georgette",FALSE
ENVR,993,59,1617,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"MILLER,CASS T",FALSE
ENVR,993,65,1662,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"PAERL,HANS W",FALSE
ENVR,993,67,1663,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Samet,James",FALSE
ENVR,993,70,1664,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"WHITTINGTON,DALE",FALSE
ENVR,993,95,1331,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A",FALSE
ENVR,993,98,1440,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"CHARACKLIS,GREGORY W",FALSE
ENVR,993,99,13426,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"JASPERS,ILONA",FALSE
ENVR,993,100,1236,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Serre,Marc L.",FALSE
ENVR,993,110,1665,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"NOBLE,RACHEL T",FALSE
ENVR,993,124,13427,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Morrison,Glenn Charles",FALSE
ENVR,993,130,1888,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Rager,Julia Elizabeth",FALSE
ENVR,993,135,12356,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Staley III,John A.",FALSE
ENVR,994,5,11335,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Manga,Musa",FALSE
ENVR,994,6,1204,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"VIZUETE,WILLIAM",FALSE
ENVR,994,7,1205,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"FRY,REBECCA C",FALSE
ENVR,994,10,1378,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CORONELL NIETO,ORLANDO",FALSE
ENVR,994,12,1305,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"FRY,REBECCA C",FALSE
ENVR,994,15,1237,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
ENVR,994,16,1238,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WEST,JAMES JASON",FALSE
ENVR,994,26,1239,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Stewart,Jill R.",FALSE
ENVR,994,30,1298,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SURRATT,JASON D.",FALSE
ENVR,994,32,1630,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Turpin,Barbara Jo",FALSE
ENVR,994,33,1240,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Piehler,Michael Forbes",FALSE
ENVR,994,37,1670,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LU,KUN",FALSE
ENVR,994,43,1293,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GOLD,AVRAM",FALSE
ENVR,994,51,11823,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Woods,Courtney Georgette",FALSE
ENVR,994,59,1241,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MILLER,CASS T",FALSE
ENVR,994,65,1398,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"PAERL,HANS W",FALSE
ENVR,994,67,1799,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Samet,James",FALSE
ENVR,994,70,1242,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WHITTINGTON,DALE",FALSE
ENVR,994,95,1243,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A",FALSE
ENVR,994,98,1306,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CHARACKLIS,GREGORY W",FALSE
ENVR,994,100,1245,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Serre,Marc L.",FALSE
ENVR,994,110,1246,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"NOBLE,RACHEL T",FALSE
ENVR,994,124,1834,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Morrison,Glenn Charles",FALSE
ENVR,994,130,12977,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Rager,Julia Elizabeth",FALSE
ENVR,994,131,12912,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"KITTNER,NOAH R",FALSE
ENVR,994,135,12357,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Staley III,John A.",FALSE
ENVR,994,137,11452,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Brown,Joseph Mark",FALSE
EPID,600,1,1012,PRIN OF EPID FOR PUB HLTH,3,Tu,15:30 - 16:45,Rosenau Hall,133,"YEATTS,KARIN B",FALSE
EPID,600,605,12457,PRIN OF EPID FOR PUB HLTH Recitation 3 A (In Person On Campus Learners),3,Th,15:30 - 16:45,"McGavran-Greenberg RHoom: 1303 Days: Th Time: 15:30 - 16:45
INST 100 Instructor: YEATTS,KARIN B
Class Enrl Cap:15 Class Enrl Tot:2 Class Wait Cap:10 Class Wait Tot:0 Class Min Enrl:0
GR1
_____________________________________________________________________________________________________________________________________ _______________________
EPID 600 606 12458 PRIN OF EPID FOR PUB HLTH Recitation 3 A
(In Person On Campus Learners)
Bldg: McGavran-Greenberg RHoom: 1302 Days: Th Time: 15:30 - 16:45
INST 100 Instructor: YEATTS,KARIN B
Class Enrl Cap:15 Class Enrl Tot:1 Class Wait Cap:10 Class Wait Tot:0 Class Min Enrl:0
GR1
_____________________________________________________________________________________________________________________________________ _______________________
EPID 600 607 12460 PRIN OF EPID FOR PUB HLTH Recitation 3 A
(In Person On Campus Learners)
Bldg: Rosenau Hall",230,"YEATTS,KARIN B",FALSE
EPID,696,1,1013,PROBLEMS IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
EPID,700,1,1014,SAS/DATA MANAGEMENT,3,,,,,"Marshall,Stephen William",TRUE
EPID,704,1,11066,SOCIALLY RESPONSIBLE EPIDEM,1,,,,,"Bey,Ganga Sarasvati",TRUE
EPID,705,1,10793,LOGIC & PROBABILITY IN EPID,2,MW,08:00 - 08:50,TBA,TBA,"POOLE III,CHARLES L",FALSE
EPID,710,1,1015,FUNDAMENTALS EPID,3,,,,,"Westreich,Daniel J.",TRUE
EPID,711,1,1020,CLINICAL MEASUREMENT AND EVAL,3,,,,,"Napravnik,Sonia",TRUE
EPID,712,1,1959,READINGS FUNDAMENTALS EPID,2,,,,,"Westreich,Daniel J.",TRUE
EPID,712,2,1960,READINGS FUNDAMENTALS EPID,2,,,,,"Westreich,Daniel J.",TRUE
EPID,712,3,1961,READINGS FUNDAMENTALS EPID,2,,,,,"Westreich,Daniel J.",TRUE
EPID,712,4,1962,READINGS FUNDAMENTALS EPID,2,,,,,"Westreich,Daniel J.",TRUE
EPID,717,1,14569,ADV EPIDEMIOLOGIC METHODS,3,TuTh,09:30 - 10:45,Rosenau Hall,228,"Edwards,Jessie Kathleen",FALSE
EPID,719,1,1017,READINGS EPIDEMIOLOGIC METHODS,1,W,11:15 - 12:05,TBA,TBA,"POOLE III,CHARLES L",FALSE
EPID,726,1,1855,EPID RESEARCH METH,3,,,,,"PETTIFOR,AUDREY E",TRUE
EPID,735,1,1018,CARDIOVASCULAR EPIDEMIOLOGY,3,TuTh,14:00 - 15:15,Rosenau Hall,230,"ROSAMOND,WAYNE D",FALSE
EPID,743,1,1871,GENETIC EPID,3,,,,,"NORTH,KARI E",TRUE
EPID,750,956,1121,FUND PUBHLTH SURVEILLANC,3,TBA,TBA,TBA,TBA,"IRWIN,DEBRA E",FALSE
EPID,750,965,1122,FUND PUBHLTH SURVEILLANC,3,TBA,TBA,TBA,TBA,"IRWIN,DEBRA E",FALSE
EPID,772,1,1785,CANCER PREV & CTRL,3,,,,,"Gilkey,Melissa B",TRUE
EPID,775,1,11848,ADVANCED CANCER EPI,2,,,,,"Emerson,Marc Aaron",TRUE
EPID,795,1,1863,DATA IN PUBLIC HEALTH,3,MW,14:30 - 15:45,Rosenau Hall,228,Staff,FALSE
EPID,851,1,1125,REPRO/PERINATAL EPI,3,,,,,"DESROSIERS,TANIA A",TRUE
EPID,883,1,1249,TEACHING INTERNSHIP,1,TBA,TBA,TBA,TBA,Staff,FALSE
EPID,886,1,1420,READINGS IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
EPID,889,1,1968,TOPICS EPID SEMINAR,1,,,,,"Avery,Christy Leigh",TRUE
EPID,893,1,1374,PHARMACOEPID SEM,1,,,,,"Jonsson-Funk,Michele L.",TRUE
EPID,897,1,1019,ADV SEM CARDIO RES,1,Tu,12:30 - 13:20,TBA,TBA,"Kucharska-Newton,Anna M",FALSE
EPID,900,1,1021,EPIDEMIOLOGY PRACTICE,4,TBA,TBA,TBA,TBA,"Alexander,Lorraine Kathleen",FALSE
EPID,910,1,1046,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
EPID,910,73,1049,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"SANDLER,ROBERT S",FALSE
EPID,910,96,1050,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"WEBER,DAVID J",FALSE
EPID,910,147,1051,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"OLSHAN,ANDREW F",FALSE
EPID,910,162,1053,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"ROSAMOND,WAYNE D",FALSE
EPID,910,191,14073,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Miller,William C",FALSE
EPID,910,193,1055,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"POOLE III,CHARLES L",FALSE
EPID,910,199,1060,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Marshall,Stephen William",FALSE
EPID,910,205,1065,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"NORTH,KARI E",FALSE
EPID,910,206,1068,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Daniels,Julie L.",FALSE
EPID,910,209,1486,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Evenson,Kelly R.",FALSE
EPID,910,212,1070,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"SMITH,JENNIFER S",FALSE
EPID,910,215,1071,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"PETTIFOR,AUDREY E",FALSE
EPID,910,216,1072,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Jonsson-Funk,Michele L.",FALSE
EPID,910,221,1073,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Whitsel,Eric A.",FALSE
EPID,910,223,1074,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Napravnik,Sonia",FALSE
EPID,910,224,1075,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"STUERMER,TIL HANS ROBERT",FALSE
EPID,910,225,1076,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"COLE,STEPHEN R",FALSE
EPID,910,226,1077,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Troester,Melissa A.",FALSE
EPID,910,227,1221,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Loehr,Laura Ross",FALSE
EPID,910,231,1349,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Engel,Stephanie Anne",FALSE
EPID,910,232,1350,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"ENGEL,LAWRENCE STUART",FALSE
EPID,910,233,1351,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Avery,Christy Leigh",FALSE
EPID,910,235,1353,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Westreich,Daniel J.",FALSE
EPID,910,236,1421,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Pence,Brian Wells",FALSE
EPID,910,237,1422,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Powers,Kimberly Anne",FALSE
EPID,910,238,1487,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Lund,Jennifer Leigh",FALSE
EPID,910,239,1488,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Nichols,Hazel Bogan",FALSE
EPID,910,242,1734,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Maselko,Joanna",FALSE
EPID,910,243,1735,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Gower,Emily West",FALSE
EPID,910,245,11857,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Vines,Anissa Irvin",FALSE
EPID,910,246,1861,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Becker-Dreps,Sylvia Irene",FALSE
EPID,910,247,1862,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Edwards,Jessie Kathleen",FALSE
EPID,910,248,11858,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Wood,Mollie Elizabeth",FALSE
EPID,910,249,11859,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Hincapie Castillo,Juan Manuel",FALSE
EPID,910,250,11860,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Martin,Chantel Leann",FALSE
EPID,910,251,11861,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Emerson,Marc Aaron",FALSE
EPID,910,253,11863,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Thompson,Caroline Avery",FALSE
EPID,910,254,11864,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Ranapurwala,Shabbar Ismailbhai",FALSE
EPID,910,255,11865,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Lessler,Justin Thomas",FALSE
EPID,910,256,13286,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"BUTLER,EBONEE N",FALSE
EPID,910,257,11862,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Boyce,Ross Mathew",FALSE
EPID,910,258,14083,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Mayo-Wilson,Evan Richard",FALSE
EPID,910,259,14084,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Sheahan,Timothy Patrick",FALSE
EPID,910,260,14085,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"GRALINSKI,LISA E",FALSE
EPID,910,261,14086,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Buckley,Jessie Poulin",FALSE
EPID,910,262,14087,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Hardy,Shakia Tranece",FALSE
EPID,910,263,14088,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,"Bey,Ganga Sarasvati",FALSE
EPID,910,264,14544,RESEARCH IN EPIDEMIOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
EPID,992,1,1079,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
EPID,992,73,1081,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"SANDLER,ROBERT S",FALSE
EPID,992,96,1083,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"WEBER,DAVID J",FALSE
EPID,992,147,1085,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"OLSHAN,ANDREW F",FALSE
EPID,992,162,1092,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"ROSAMOND,WAYNE D",FALSE
EPID,992,191,14089,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Miller,William C",FALSE
EPID,992,193,1093,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"POOLE III,CHARLES L",FALSE
EPID,992,199,1094,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Marshall,Stephen William",FALSE
EPID,992,205,1095,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"NORTH,KARI E",FALSE
EPID,992,206,1096,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Daniels,Julie L.",FALSE
EPID,992,209,1483,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Evenson,Kelly R.",FALSE
EPID,992,212,1097,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"SMITH,JENNIFER S",FALSE
EPID,992,215,1098,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"PETTIFOR,AUDREY E",FALSE
EPID,992,216,1099,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Jonsson-Funk,Michele L.",FALSE
EPID,992,221,1100,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Whitsel,Eric A.",FALSE
EPID,992,223,1101,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Napravnik,Sonia",FALSE
EPID,992,224,1102,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"STUERMER,TIL HANS ROBERT",FALSE
EPID,992,225,1103,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"COLE,STEPHEN R",FALSE
EPID,992,226,1104,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Troester,Melissa A.",FALSE
EPID,992,227,1222,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Loehr,Laura Ross",FALSE
EPID,992,231,1344,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Engel,Stephanie Anne",FALSE
EPID,992,232,1345,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"ENGEL,LAWRENCE STUART",FALSE
EPID,992,233,1346,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Avery,Christy Leigh",FALSE
EPID,992,235,1348,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Westreich,Daniel J.",FALSE
EPID,992,236,1426,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Pence,Brian Wells",FALSE
EPID,992,237,1423,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Powers,Kimberly Anne",FALSE
EPID,992,238,1484,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Lund,Jennifer Leigh",FALSE
EPID,992,239,1485,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Nichols,Hazel Bogan",FALSE
EPID,992,242,1729,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Maselko,Joanna",FALSE
EPID,992,243,1730,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Gower,Emily West",FALSE
EPID,992,245,1732,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Vines,Anissa Irvin",FALSE
EPID,992,246,1837,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Becker-Dreps,Sylvia Irene",FALSE
EPID,992,247,1864,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Edwards,Jessie Kathleen",FALSE
EPID,992,248,11866,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Wood,Mollie Elizabeth",FALSE
EPID,992,249,11867,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Hincapie Castillo,Juan Manuel",FALSE
EPID,992,250,11868,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Martin,Chantel Leann",FALSE
EPID,992,251,11869,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Emerson,Marc Aaron",FALSE
EPID,992,253,11871,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Thompson,Caroline Avery",FALSE
EPID,992,254,11872,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Ranapurwala,Shabbar Ismailbhai",FALSE
EPID,992,255,11873,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Lessler,Justin Thomas",FALSE
EPID,992,256,11870,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"BUTLER,EBONEE N",FALSE
EPID,992,257,14099,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Boyce,Ross Mathew",FALSE
EPID,992,258,14100,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Mayo-Wilson,Evan Richard",FALSE
EPID,992,259,14101,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Sheahan,Timothy Patrick",FALSE
EPID,992,260,14102,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"GRALINSKI,LISA E",FALSE
EPID,992,261,14103,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Buckley,Jessie Poulin",FALSE
EPID,992,262,14104,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Hardy,Shakia Tranece",FALSE
EPID,992,263,14105,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Bey,Ganga Sarasvati",FALSE
EPID,992,264,14551,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
EPID,994,1,1043,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Starling,Anne P",FALSE
EPID,994,73,1044,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SANDLER,ROBERT S",FALSE
EPID,994,96,1045,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WEBER,DAVID J",FALSE
EPID,994,147,1047,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"OLSHAN,ANDREW F",FALSE
EPID,994,162,1048,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ROSAMOND,WAYNE D",FALSE
EPID,994,191,14125,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Miller,William C",FALSE
EPID,994,193,1052,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"POOLE III,CHARLES L",FALSE
EPID,994,199,1054,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Marshall,Stephen William",FALSE
EPID,994,205,1058,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"NORTH,KARI E",FALSE
EPID,994,206,1061,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Daniels,Julie L.",FALSE
EPID,994,209,1434,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Evenson,Kelly R.",FALSE
EPID,994,212,1063,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SMITH,JENNIFER S",FALSE
EPID,994,215,1069,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"PETTIFOR,AUDREY E",FALSE
EPID,994,216,1086,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Jonsson-Funk,Michele L.",FALSE
EPID,994,221,1087,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Whitsel,Eric A.",FALSE
EPID,994,223,1088,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Napravnik,Sonia",FALSE
EPID,994,224,1090,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"STUERMER,TIL HANS ROBERT",FALSE
EPID,994,225,1089,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"COLE,STEPHEN R",FALSE
EPID,994,226,1091,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Troester,Melissa A.",FALSE
EPID,994,229,14174,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Robinson,Whitney R.",FALSE
EPID,994,231,1339,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Engel,Stephanie Anne",FALSE
EPID,994,232,1340,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ENGEL,LAWRENCE STUART",FALSE
EPID,994,233,1341,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Avery,Christy Leigh",FALSE
EPID,994,235,1343,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Westreich,Daniel J.",FALSE
EPID,994,236,1424,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Pence,Brian Wells",FALSE
EPID,994,237,1425,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Powers,Kimberly Anne",FALSE
EPID,994,238,1480,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Lund,Jennifer Leigh",FALSE
EPID,994,239,1481,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Nichols,Hazel Bogan",FALSE
EPID,994,242,1725,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Maselko,Joanna",FALSE
EPID,994,243,1726,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Gower,Emily West",FALSE
EPID,994,245,1342,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Vines,Anissa Irvin",FALSE
EPID,994,246,1831,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Becker-Dreps,Sylvia Irene",FALSE
