Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor,Missing Attributes
ANTH,901,86,4890,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"ARBUCKLE,BENJAMIN S",FALSE
ANTH,901,87,4791,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"BABB,FLORENCE",FALSE
ANTH,901,89,10251,READING & RESEARCH,1,TBA,TBA,TBA,TBA,"O'Parks,Caela Brighid Casey",FALSE
ANTH,902,2,3555,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,52,3183,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,56,3959,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,58,3554,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,59,4003,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,63,3578,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,64,4101,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,67,3301,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,72,3922,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,73,3580,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,78,4803,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,79,3949,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,83,3584,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,902,86,13012,READING & RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,2,5840,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,34,5949,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,36,5831,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,48,5171,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,56,3545,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,63,3224,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,67,4899,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,73,4751,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,75,5585,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,78,4775,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,79,4750,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,81,4752,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,82,5297,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,83,5973,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,84,6003,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,86,5908,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,993,89,10697,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ANTH,994,2,2691,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"STEPONAITIS,VINCAS P",FALSE
ANTH,994,34,3230,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MIDDLETON,CHRISTOPHER TOWNSEND",FALSE
ANTH,994,47,2981,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WIENER,MARGARET J",FALSE
ANTH,994,48,2693,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SCARRY,Clara Margaret",FALSE
ANTH,994,56,3248,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SLOCUM,KARLA",FALSE
ANTH,994,63,2694,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MIDDLETON,CHRISTOPHER TOWNSEND",FALSE
ANTH,994,64,2695,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"NELSON,CHRISTOPHER T",FALSE
ANTH,994,67,5906,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SORENSEN,MARK V",FALSE
ANTH,994,73,2765,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"RIVKIN-FISH,MICHELE R",FALSE
ANTH,994,75,2967,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MCANANY,PATRICIA A",FALSE
ANTH,994,76,3538,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"COLLOREDO-MANSFELD,RUDOLF J",FALSE
ANTH,994,78,2795,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"THOMPSON,AMANDA LOGAN",FALSE
ANTH,994,79,2990,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"AGBE-DAVIES,ANNA SOPHIA",FALSE
ANTH,994,81,4753,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WEST,COLIN THOR",FALSE
ANTH,994,82,5885,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CHUA,JOCELYN LIM",FALSE
ANTH,994,83,5172,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MIDDLETON,CHRISTOPHER TOWNSEND",FALSE
ANTH,994,84,12572,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Stuesse,Angela Christine",FALSE
ANTH,994,86,5859,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ARBUCKLE,BENJAMIN S",FALSE
ANTH,994,87,5157,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BABB,FLORENCE",FALSE
ANTH,994,89,13392,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"O'Parks,Caela Brighid Casey",FALSE
APPL,101,1,10899,EXPLORING ENGINEERING,3,,,,,"KLOTSA,AIKATERINI DAFNI",TRUE
APPL,110,2,10510,INTRO TO DESIGN AND MAKING,3,,,,,"SUPERFINE,RICHARD",TRUE
APPL,240,1,9511,SENSORS & ELECTRICAL CIRCUITS,4,MW,14:30 - 16:25,Morehead Laboratory,213,"GOLDBERG,RICHARD L",FALSE
APPL,260,1,9512,MAT SCIENCE AND ENGINEERING,3,TuTh,14:30 - 15:45,Morehead Laboratory,213,"DINGEMANS,THEODORUS J",FALSE
APPL,295,1,12700,RESEARCH APPLIED PHYSICAL SCI Field Work 1 - 3 A (In Person On Campus Learners),3,TBA,TBA,TBA,TBA,Staff,FALSE
APPL,430,1,5826,OPT INST FOR SCIENT AND ENGNRS,3,TuTh,09:30 - 10:45,Morehead Laboratory,213,"Pegard,Nicolas",FALSE
APPL,490,1,13424,SPECIAL TOPICS,1,TuTh,12:30 - 13:45,Dey Hall,303,"Fraiman,Ronit",FALSE
APPL,493,1,11026,APPL PHYSICAL SCI INTERNSHIP Lab 3 A (In Person On Campus Learners),3,TBA,TBA,TBA,TBA,Staff,FALSE
APPL,495,11,12792,MENTORED RESEARCH IN APS,3,TBA,TBA,TBA,TBA,Staff,FALSE
APPL,495,16,12496,MENTORED RESEARCH IN APS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARCH,393,2,4440,INTERNSHIP IN ARCHAEOLOGY Independent Study 3 - 6 A (In Person On Campus Learners),1,TBA,TBA,TBA,TBA,Staff,FALSE
ARCH,396,2,3579,INDEPENDENT STUDY IN ARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARCH,396,48,3262,INDEPENDENT STUDY IN ARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARCH,396,57,12969,INDEPENDENT STUDY IN ARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARCH,396,86,4789,INDEPENDENT STUDY IN ARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,51,1,13586,CATHDRLS ABBEYS CASTLES,3,MWF,10:10 - 11:00,Hanes Art Center,116,"BRACHMANN,CHRISTOPH M.",FALSE
ARTH,152,1,9214,ART IN LIFE II,3,TuTh,09:30 - 10:45,Stone Center,209,"Williams,Hannah Grace",FALSE
ARTH,152,2,14820,ART IN LIFE II,3,MWF,10:10 - 11:00,Hanes Art Center,218,"Zhou,Weixin",FALSE
ARTH,156,1,13587,INTRO TO ARCHITECTURE,3,MW,09:05 - 09:55,Fetzer Hall,109,"Bauer,Jennifer Jill",FALSE
ARTH,156,605,13608,INTRO TO ARCHITECTURE Recitation 3 A (In Person On Campus Learners),3,F,08:00 - 08:50,Hanes Art Center,116,Class Enrl Cap:18 Class Enrl Tot:0 Class Wait Cap:999 Class Wait Tot:0 Class Min Enrl:0,FALSE
ARTH,160,603,13612,ART OF MESOAMERICA Recitation 3 A (In Person On Campus Learners),3,Th,14:00 - 14:50,Hanes Art Center,116,Class Enrl Cap:18 Class Enrl Tot:5 Class Wait Cap:999 Class Wait Tot:0 Class Min Enrl:0,FALSE
ARTH,274,1,12559,EUROPE BAROQUE ART,3,MWF,12:20 - 13:10,Hanes Art Center,117,"BRACHMANN,CHRISTOPH M.",FALSE
ARTH,279,1,13590,"THE ARTS IN ENGLAND, 1450-1650",3,F,11:15 - 12:05,"Genome Sciences BuiRloom: G010 Days: MW Time: 11:15 - 12:05
INST 100 Instructor: STRING,TATIANA C
Class Enrl Cap:54 Class Enrl Tot:9 Class Wait Cap:999 Class Wait Tot:0 Class Min Enrl:0
GR1
Attributes: VP- Visual or Performing Arts, WB- The World Before 1750, IDEA - Aesthetic and Interpretive Analysis, IDEA - Engagement with the Human Past
Class Equivalents: ARTH279/279H
____________________________________ ________________________________________________________________________________________________________________________
ARTH 279 601 13875 THE ARTS IN ENGLAND, 1450-1650Recitation 3 A
(In Person On Campus Learners)
Bldg: Hanes Art Center",118,"STRING,TATIANA C",FALSE
ARTH,284,1,13616,MODERN 2: 1905-1960,3,MWF,13:25 - 14:15,Hanes Art Center,117,"SHERMAN,DANIEL JAMES",FALSE
ARTH,287,1,3668,AFRICAN AMER ART,3,TuTh,09:30 - 10:20,Phillips,265,"BOWLES,JOHN PARISH",FALSE
ARTH,302,1,11315,FASHIONING IDENTITIES,3,TuTh,11:00 - 12:15,Graham Memorial,35,"WILLIAMS,LYNEISE E",FALSE
ARTH,368,1,13592,THE RENAISSANCE PORTRAIT,3,MWF,09:05 - 09:55,Hanes Art Center,218,"STRING,TATIANA C",FALSE
ARTH,453,1,13620,AFRI IN AMER IMAGINATION,3,MWF,10:10 - 11:00,Hanes Art Center,117,"MAGEE,CAROL L",FALSE
ARTH,465,1,14202,ROMAN ARCHITECTURE,3,TuTh,12:30 - 13:45,Murphey,111,"Valladares,Herica N.",FALSE
ARTH,485,1,13594,HARLEM RENAISSANCE,3,TuTh,12:30 - 13:45,Hanes Art Center,117,"BOWLES,JOHN PARISH",FALSE
ARTH,750,67,4754,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,123,4019,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,168,5462,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,169,3890,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,170,3865,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,179,3960,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,181,4862,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,187,4269,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,192,4826,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,195,5463,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,750,202,4889,ADV READINGS IN ART HIST,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,950,1,11320,PROBLEMS IN ART HIST,3,M,14:30 - 17:10,Hanes Art Center,118,"MAGEE,CAROL L",FALSE
ARTH,985,1,13600,FASHIONING POWER,3,Tu,14:00 - 16:40,Hanes Art Center,118,"WILLIAMS,LYNEISE E",FALSE
ARTH,993,123,4421,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,993,168,4736,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"MAGEE,CAROL L",FALSE
ARTH,993,169,5213,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"WILLIAMS,LYNEISE E",FALSE
ARTH,993,174,3464,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"LEVINE,CARY S",FALSE
ARTH,993,178,3891,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SHERMAN,DANIEL JAMES",FALSE
ARTH,993,180,4354,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"DOUGLAS,EDUARDO DE JESUS",FALSE
ARTH,993,181,3598,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"BOWLES,JOHN PARISH",FALSE
ARTH,993,184,4273,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Bauer,Jennifer Jill",FALSE
ARTH,993,187,3461,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"BRACHMANN,CHRISTOPH M.",FALSE
ARTH,993,192,3465,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"STRING,TATIANA C",FALSE
ARTH,993,195,5520,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"ROVINE,VICTORIA L.",FALSE
ARTH,993,198,5839,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Cao,Maggie M",FALSE
ARTH,993,202,5519,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,993,205,12736,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Valladares,Herica N.",FALSE
ARTH,994,123,3420,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTH,994,168,4720,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MAGEE,CAROL L",FALSE
ARTH,994,169,5131,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WILLIAMS,LYNEISE E",FALSE
ARTH,994,174,5838,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LEVINE,CARY S",FALSE
ARTH,994,178,3418,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SHERMAN,DANIEL JAMES",FALSE
ARTH,994,180,3419,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"DOUGLAS,EDUARDO DE JESUS",FALSE
ARTH,994,181,3519,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BOWLES,JOHN PARISH",FALSE
ARTH,994,183,3520,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BARRETT,ROSS",FALSE
ARTH,994,184,15110,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Bauer,Jennifer Jill",FALSE
ARTH,994,185,3516,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"HERMAN,BERNARD L",FALSE
ARTH,994,187,5179,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BRACHMANN,CHRISTOPH M.",FALSE
ARTH,994,192,3961,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"STRING,TATIANA C",FALSE
ARTH,994,195,4272,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ROVINE,VICTORIA L.",FALSE
ARTH,994,198,15111,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Cao,Maggie M",FALSE
ARTH,994,206,5948,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"HAGGIS,DONALD C",FALSE
ARTS,59,1,12297,"FYS TIME, A DOORWAY",3,TuTh,15:30 - 16:45,Greenlaw,222,"HIRSCHFIELD,JAMES N",FALSE
ARTS,103,1,4254,SCULPTURE I,3,MW,14:30 - 17:15,Art Laboratory,120,"PEREZ-MENDEZ,ROXANA JOSEFINA",FALSE
ARTS,104,1,3426,DRAWING I,3,MW,11:15 - 14:00,Hanes Art Center,227,"Weinfield,Vera",FALSE
ARTS,104,2,14190,DRAWING I,3,TuTh,08:00 - 10:45,Hanes Art Center,227,"English,Molly Rose",FALSE
ARTS,105,2,14186,PHOTOGRAPHY I,3,TuTh,08:00 - 10:45,Hanes Art Center,112,"Troyer,Matthew",FALSE
ARTS,106,1,3427,VIDEO I,3,TuTh,14:00 - 16:45,Hanes Art Center,112,"Rosen,Stella Rosalie",FALSE
ARTS,106,2,14652,VIDEO I,3,TuTh,11:00 - 13:45,Hanes Art Center,112,"Rosen,Stella Rosalie",FALSE
ARTS,115,1,11292,DARKROOM PHOTOGRAPHY I,3,MW,14:30 - 17:15,Hanes Art Center,316,"Metivier,Lindsay Jo",FALSE
ARTS,202,1,3428,PAINTING I,3,TuTh,11:00 - 13:45,Hanes Art Center,219,"Levenson,Geddes Steele",FALSE
ARTS,205,1,14191,PHOTOGRAPHY II,3,MW,11:15 - 14:00,Hanes Art Center,112,"Wannam,Martin F",FALSE
ARTS,208,1,9215,PRINT I,3,MW,14:30 - 17:15,Hanes Art Center,301,"Takizawa,Taro",FALSE
ARTS,209,1,9717,2D ANIMATION,3,MW,14:30 - 17:15,Hanes Art Center,112C,"GRUFFAT,SABINE",FALSE
ARTS,213,1,10718,CERAMIC I,3,TuTh,11:00 - 13:45,Art Laboratory,121,"NAM,YUN-DONG",FALSE
ARTS,213,2,15099,CERAMIC I,3,TuTh,08:00 - 10:45,Art Laboratory,121,"Choi,Myongsin",FALSE
ARTS,214,1,11294,LIFE DRAWING,3,TuTh,11:00 - 13:45,Hanes Art Center,227,"Musina,Christopher Adam",FALSE
ARTS,215,1,10632,DARKROOM PHOTOGRAPHY II,3,MW,18:00 - 20:45,Hanes Art Center,316,"Metivier,Lindsay Jo",FALSE
ARTS,238,1,14655,SCREEN PRINTING,3,TuTh,14:00 - 16:45,Hanes Art Center,301,"GRABOWSKI,STELLA E",FALSE
ARTS,290,1,11291,SPECIAL TOPICS IN STUDIO ART,3,MW,11:15 - 14:00,Hanes Art Center,226,"MARZAN,MARIO M",FALSE
ARTS,302,1,14653,PAINTING II,3,TuTh,14:00 - 16:45,Hanes Art Center,219,"Musina,Christopher Adam",FALSE
ARTS,309,1,14184,3D ANIMATION,3,MW,11:15 - 14:00,Hanes Art Center,112C,"GRUFFAT,SABINE",FALSE
ARTS,313,1,10466,CERAMIC II,3,TuTh,14:00 - 16:45,Art Laboratory,121,"NAM,YUN-DONG",FALSE
ARTS,352,1,5372,ABSTRACT PAINTING,3,MW,11:15 - 14:00,Hanes Art Center,219,"TRUONG,LIEN",FALSE
ARTS,363,1,14180,"ART, SPACE AND ECOLOGY",3,MW,11:15 - 14:00,Art Laboratory,120,"PEREZ-MENDEZ,ROXANA JOSEFINA",FALSE
ARTS,364,1,14183,THE WALKING SEMINAR,3,MW,14:30 - 17:15,Hanes Art Center,226,"MARZAN,MARIO M",FALSE
ARTS,390,1,11297,SPECIAL TOPICS IN STUDIO ART,3,TuTh,14:00 - 16:45 Special Topics: Scul,Hanes Art Center,222,"TRUONG,HONG-AN",FALSE
ARTS,402,1,12608,ADVANCED PAINTING PROJECTS,3,MW,11:15 - 14:00,Hanes Art Center,219,"TRUONG,LIEN",FALSE
ARTS,413,1,10618,ADVANCED CERAMIC PROJECTS,3,TuTh,14:00 - 16:45,Art Laboratory,121,"NAM,YUN-DONG",FALSE
ARTS,458,1,14189,PHOTO PRINTMAKING,3,TuTh,11:00 - 13:45,Hanes Art Center,301,"GRABOWSKI,STELLA E",FALSE
ARTS,515,1,12346,ADV TOPICS IN PHOTO,3,MW,18:00 - 20:45,Hanes Art Center,316,"Metivier,Lindsay Jo",FALSE
ARTS,596,82,4863,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,118,4002,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,128,3532,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,172,3986,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,175,3572,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,186,3605,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,188,3412,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,191,10759,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,196,4386,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,197,4380,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,207,12607,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,596,209,14613,IND STUDY - STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,701,1,3429,TEACHING PRACTICUM,3,M,14:30 - 17:15,TBA,TBA,"TRUONG,LIEN",FALSE
ARTS,710,68,15045,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,"GRABOWSKI,STELLA E",FALSE
ARTS,710,82,3407,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,"HIRSCHFIELD,JAMES N",FALSE
ARTS,710,128,3409,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,"NAM,YUN-DONG",FALSE
ARTS,710,172,3408,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,"MARZAN,MARIO M",FALSE
ARTS,710,177,3410,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,"PEREZ-MENDEZ,ROXANA JOSEFINA",FALSE
ARTS,710,186,3411,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,"TRUONG,HONG-AN",FALSE
ARTS,710,191,3406,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,194,5693,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,710,196,5150,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,"TRUONG,LIEN",FALSE
ARTS,710,208,15175,GRADUATE STUDIO,1,TBA,TBA,TBA,TBA,"Wannam,Martin F",FALSE
ARTS,720,1,3510,QUALIFYING REVIEW,2,TBA,TBA,TBA,TBA,"TRUONG,HONG-AN",FALSE
ARTS,798,1,3430,MFA STUDIO CRITIQUE,3,W,18:00 - 20:45,Art Laboratory,120,"Lawrence,Annette",FALSE
ARTS,992,82,3431,MASTER'S PROJECT IN STUDIO ART,3,TBA,TBA,TBA,TBA,"HIRSCHFIELD,JAMES N",FALSE
ARTS,992,128,3432,MASTER'S PROJECT IN STUDIO ART,3,TBA,TBA,TBA,TBA,"NAM,YUN-DONG",FALSE
ARTS,992,172,3433,MASTER'S PROJECT IN STUDIO ART,3,TBA,TBA,TBA,TBA,"MARZAN,MARIO M",FALSE
ARTS,992,177,3434,MASTER'S PROJECT IN STUDIO ART,3,TBA,TBA,TBA,TBA,"PEREZ-MENDEZ,ROXANA JOSEFINA",FALSE
ARTS,992,186,3435,MASTER'S PROJECT IN STUDIO ART,3,TBA,TBA,TBA,TBA,"TRUONG,HONG-AN",FALSE
ARTS,992,191,3436,MASTER'S PROJECT IN STUDIO ART,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,992,194,3437,MASTER'S PROJECT IN STUDIO ART,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARTS,992,196,4370,MASTER'S PROJECT IN STUDIO ART,3,TBA,TBA,TBA,TBA,"TRUONG,LIEN",FALSE
ARTS,992,209,14612,MASTER'S PROJECT IN STUDIO ART,3,TBA,TBA,TBA,TBA,Staff,FALSE
ARAB,102,1,2350,ELEMENTARY ARABIC II,4,Tu,10:00 - 10:50,YMCA Building,207,"Sibley,Caroline Simmons",FALSE
ARAB,102,2,2351,ELEMENTARY ARABIC II,4,TuTh,12:30 - 13:20,Peabody,2072,"KAUFFMAN,ALAN",FALSE
ARAB,102,3,2352,ELEMENTARY ARABIC II,4,MTuWF,14:30 - 15:20,Carolina Hall,213,"Sibley,Caroline Simmons",FALSE
ARAB,151,1,14112,ARABIC LITERATURE,3,TuTh,15:30 - 16:20,Phillips,265,"YAQUB,NADIA",FALSE
ARAB,151,601,14113,ARABIC LITERATURE Recitation 3 A (In Person On Campus Learners),4,F,08:00 - 08:50,Greenlaw,104,"Elsayed,Tarek Medhat",FALSE
ARAB,204,2,5360,INTERMEDIATE ARABIC II,4,MTuWTh,14:30 - 15:20,Smith,107,"KAUFFMAN,ALAN",FALSE
ARAB,300,1,5772,ARABIC GRAMMAR & COMPOSITION,3,MWF,11:15 - 12:05,New West,103,"Elkerdany,Doria Yahia",FALSE
ARAB,306,1,2354,ADVANCED ARABIC II,3,MWF,12:20 - 13:10,Phillips,220,"Sibley,Caroline Simmons",FALSE
ARAB,308,1,5361,ARABIC LAC,1,W,09:05 - 09:55,New West,103,"Sibley,Caroline Simmons",FALSE
ARAB,354,1,14116,EVERYDAY LIVES IN MIDDLE EAST,3,TuTh,09:30 - 10:45,New West,219,"Vinea,Ana Maria",FALSE
ARAB,408,1,12506,READINGS IN ARABIC II,3,MWF,12:20 - 13:10,New West,103,"Elkerdany,Doria Yahia",FALSE
ARAB,434,1,14117,MODERN ARAB LIT IN TRANSLATION,3,TuTh,11:00 - 12:15,Hanes Art Center,215,"YAQUB,NADIA",FALSE
ASIA,57,1,11861,FYS DIS-ORIENTING THE ORIENT,3,MWF,14:30 - 15:20,Carolina Hall,204,"Dixon,Dwayne Emil",FALSE
ASIA,69,1,14118,FYS: WARS AND VETERANS,3,TuTh,14:00 - 15:15,Hanes Art Center,215,"Yaghoobi,Claudia",FALSE
ASIA,75,1,14119,FYS: LOVE IN CHINA,3,TuTh,15:30 - 16:45,Hanes Art Center,215,"He,Keren",FALSE
ASIA,89,1,14120,FYS: SPECIAL TOPICS,3,MWF,14:30 - 15:20 SAMURAI: GENDER POW,Hanes Art Center,215,"Pitelka,Morgan J",FALSE
ASIA,89,2,14121,FYS: SPECIAL TOPICS,3,TuTh,12:30 - 13:45 WOMEN PERFO TRANSNAT,Hanes Art Center,215,"Tamura,Yurika",FALSE
